model,method,bench,case,category,measure,phase,value
llama3-8b,remedi,ripple,ripple_popular_row672,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row672,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row875,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row875,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row875,ripple_preservation,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row875,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row875,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row875,ripple_preservation,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row645,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_preservation,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row645,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_compositional_i,hit,post,0.25
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_relation_specificity,hit,post,0.6
llama3-8b,remedi,ripple,ripple_popular_row645,ripple_preservation,hit,post,1.0
llama3-8b,remedi,ripple,ripple_popular_row765,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row765,ripple_compositional_ii,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row765,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row765,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row765,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row765,ripple_compositional_ii,hit,post,1.0
llama3-8b,remedi,ripple,ripple_popular_row765,ripple_aliasing,hit,post,1.0
llama3-8b,remedi,ripple,ripple_popular_row765,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row865,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_logical,hit,pre,0.5
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row865,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_logical,hit,post,0.5
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_compositional_i,hit,post,1.0
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row865,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row689,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row689,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row689,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row689,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row689,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row689,ripple_relation_specificity,hit,post,0.4
llama3-8b,remedi,ripple,ripple_popular_row743,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row743,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row743,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row743,efficacy,hit,post,1.0
llama3-8b,remedi,ripple,ripple_popular_row743,ripple_aliasing,hit,post,1.0
llama3-8b,remedi,ripple,ripple_popular_row743,ripple_relation_specificity,hit,post,1.0
llama3-8b,remedi,ripple,ripple_popular_row676,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row676,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_popular_row676,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_popular_row676,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row676,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_popular_row676,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1742,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1742,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1742,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1742,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1742,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1742,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1584,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1584,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1584,efficacy,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1584,ripple_aliasing,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1799,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1799,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1799,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1799,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1627,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1627,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1627,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1627,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1627,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1627,ripple_relation_specificity,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1806,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1806,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1806,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1806,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1806,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1806,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1724,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1724,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1724,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1724,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1724,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1724,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1562,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1562,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1562,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1562,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1562,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1562,ripple_relation_specificity,hit,post,0.3333333333333333
llama3-8b,remedi,ripple,ripple_random_row1855,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1855,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1855,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1855,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1855,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1855,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1823,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1765,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1765,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1765,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1765,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1916,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1916,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1916,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1916,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1593,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1593,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1593,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1593,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1593,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1593,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1734,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1734,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1734,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1734,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1556,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1556,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1556,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1556,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1556,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1556,ripple_relation_specificity,hit,post,0.3333333333333333
llama3-8b,remedi,ripple,ripple_random_row1592,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1592,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1592,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1592,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1592,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1592,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1843,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1843,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1843,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1843,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1843,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1843,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1711,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1711,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1711,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1711,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1711,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1711,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1553,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_logical,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1553,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_logical,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1553,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1569,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1569,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1569,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1569,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1569,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1569,ripple_relation_specificity,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1883,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1883,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1883,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1883,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1883,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1883,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1883,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1883,ripple_relation_specificity,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1910,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1910,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1910,ripple_relation_specificity,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1608,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1608,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1608,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1608,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1608,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1608,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1527,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1527,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1527,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1527,efficacy,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1527,ripple_aliasing,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1527,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1565,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1565,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1565,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1565,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1809,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1809,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1809,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1809,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1809,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1809,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1536,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1536,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1536,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1536,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1629,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1629,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1629,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1629,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1528,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1528,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1528,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1528,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1528,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1528,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1528,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1528,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1529,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1529,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1529,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1529,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1529,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1529,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1815,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1815,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1815,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1815,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1815,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1815,ripple_relation_specificity,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1675,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1675,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1675,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1581,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1581,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1728,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1728,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1728,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1728,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1728,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1728,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1728,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1728,ripple_relation_specificity,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1609,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1609,ripple_relation_specificity,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1769,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1769,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1769,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1769,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1769,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1769,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1721,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1721,ripple_logical,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1721,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1721,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1721,ripple_logical,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1721,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1504,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1504,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1504,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1504,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1702,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1702,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1702,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1702,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1702,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1702,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1912,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1912,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1912,efficacy,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1912,ripple_aliasing,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1686,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1686,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1686,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1686,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1747,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1747,ripple_logical,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1747,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1747,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1747,ripple_logical,hit,post,1.0
llama3-8b,remedi,ripple,ripple_random_row1747,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1802,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1802,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1802,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1802,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1802,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1802,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1759,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1759,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1759,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1759,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1893,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1893,ripple_compositional_i,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1893,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1893,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1893,ripple_compositional_i,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1893,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1740,efficacy,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1740,ripple_aliasing,hit,pre,0.0
llama3-8b,remedi,ripple,ripple_random_row1740,ripple_relation_specificity,hit,pre,1.0
llama3-8b,remedi,ripple,ripple_random_row1740,efficacy,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1740,ripple_aliasing,hit,post,0.0
llama3-8b,remedi,ripple,ripple_random_row1740,ripple_relation_specificity,hit,post,0.5
