model,method,bench,case,efficacy_rate_pre,efficacy_rate_post,efficacy_magnitude_pre,efficacy_magnitude_post,efficacy_log_magnitude_pre,efficacy_log_magnitude_post,generalisation_rate_pre,generalisation_rate_post,generalisation_magnitude_pre,generalisation_magnitude_post,generalisation_log_magnitude_pre,generalisation_log_magnitude_post,specificity_rate_pre,specificity_rate_post,specificity_magnitude_pre,specificity_magnitude_post,specificity_log_magnitude_pre,specificity_log_magnitude_post
llama3-8b,grace,zsre,zsre_row18879,0.0,1.0,-0.001910223467176642,0.9913099513090341,-0.13671875,23.017122902596707,0.0,0.0,-0.0019482603278432164,-0.0019482603278432164,-0.23046875,-0.23046875,0.0,0.0,-9.146332216414e-06,-9.146332216414e-06,-0.8125,-0.8125
llama3-8b,grace,zsre,zsre_row495,0.0,1.0,-0.00024390622527626716,0.999978542558095,-0.375,23.025829472268338,0.0,0.0,-0.0011336734901016502,-0.0011336734901016502,-1.3125,-1.3125,1.0,1.0,4.2929547646431206e-09,4.2929547646431206e-09,0.125,0.125
llama3-8b,grace,zsre,zsre_row14921,1.0,1.0,0.003813235229472219,0.9537796670817946,0.25390625,22.978528338794625,1.0,1.0,0.002797618847931376,0.002797618847931376,0.224609375,0.224609375,1.0,1.0,0.001310338891633045,0.001310338891633045,4.044270833333333,4.044270833333333
llama3-8b,memit,counterfact,11983,0.0,1.0,-0.3746316239505429,0.8955077700628039,-6.61328125,11.2646484375,0.0,1.0,-0.3081156499876838,0.6918259594099021,-6.765625,9.876953125,0.0,0.6,-0.20332564197756206,0.162186970523416,-6.94609375,1.5828125
llama3-8b,memit,counterfact,13602,0.0,0.0,-0.6048270399168308,-0.3200474596110127,-5.875,-1.75390625,0.0,0.0,-0.42188252023823114,-0.2613288093654692,-5.8779296875,-2.78515625,0.0,0.0,-0.12417178924279137,-0.12188911476857064,-3.051171875,-2.7234375
llama3-8b,memit,counterfact,15471,0.0,1.0,-0.6577832914042001,0.9659247612918558,-4.74609375,7.6220703125,0.0,1.0,-0.06493766939014796,0.009603915039879986,-6.6015625,5.390625,0.0,0.7,-0.17948917485863244,0.08179229638112809,-6.40491943359375,0.63359375
llama3-8b,memit,counterfact,4190,0.0,1.0,-0.00024146269984900306,0.8445150234321642,-4.125,9.9560546875,0.0,1.0,-0.0070007923376300876,0.04056831034294671,-5.203125,6.3046875,0.2,0.3,-0.013405784783820637,-0.016671276350446525,-2.571875,-1.290625
llama3-8b,memit,counterfact,2414,0.0,0.0,-4.509402744198303e-05,-0.00030051526135611633,-5.0,-0.1875,0.0,0.5,-0.0005632784536218009,-0.0008009940254443184,-5.078125,-1.171875,0.0,0.0,-0.0016547944614993919,-0.002900415561462074,-4.409375,-3.934375
llama3-8b,memit,counterfact,11701,0.0,1.0,-0.0003491789672271867,0.07335877734306703,-0.0625,3.390625,0.0,1.0,-0.020967039326617316,0.0035783178876118292,-6.1015625,1.25,0.4,0.9,-0.033647897097344434,0.010146226120857183,-1.0296875,0.925
llama3-8b,memit,counterfact,16141,0.0,1.0,-0.09301222888125651,0.9943955510652157,-10.625,8.182159423828125,0.0,1.0,-0.2590965865849199,0.7852381792774789,-8.27734375,5.256103515625,0.0,0.0,-0.2397069753145759,-0.248431288361112,-11.1740966796875,-9.277978515625
llama3-8b,memit,counterfact,19724,0.0,1.0,-0.40081260713292205,0.9949462837934722,-8.5234375,14.30743408203125,0.5,1.0,-0.003940620367907731,0.7268453043387715,0.0625,8.51904296875,0.2,0.5,-0.2572057075297513,0.07778646627538607,-4.903515625,0.49404296875
llama3-8b,memit,counterfact,12635,0.0,1.0,-0.0067370047536037345,0.0013053415024204783,-8.875,0.125,0.0,0.0,-0.042466782349592454,-0.009373276257267282,-6.96875,-1.6875,0.0,0.0,-0.03636163031581986,-0.04498638298276257,-9.5484375,-9.3109375
llama3-8b,memit,counterfact,3748,0.0,1.0,-0.0025570895843583003,0.31945051617677145,-8.90625,7.546875,0.0,1.0,-0.4118695888462979,0.45363385599571204,-5.7197265625,7.427734375,0.1,0.1,-0.14286444811814447,-0.16053936530701302,-5.02998046875,-4.31884765625
llama3-8b,memit,counterfact,17374,0.0,1.0,-0.7555826210228521,0.9381390169370205,-6.939453125,7.8740234375,0.5,1.0,-0.37694008134194484,0.7699667692228034,-2.5791015625,6.66015625,0.0,0.2,-0.48334552606413006,-0.44950092176620576,-6.24326171875,-5.3173828125
llama3-8b,memit,counterfact,2723,0.0,1.0,-0.041274281790579966,0.02735736132455562,-11.0625,2.984375,0.0,0.5,-0.0013401302480098229,0.0022008460335272164,-7.59375,0.546875,0.0,0.1,-0.031101653363421695,-0.014655155300015335,-7.0609375,-4.1984375
llama3-8b,memit,counterfact,2759,0.0,1.0,-0.6532390808512627,0.896845761434779,-10.38671875,4.49609375,0.0,1.0,-0.30148998946787986,0.644922771187844,-7.982421875,3.9716796875,0.0,0.6,-0.3358848389851731,0.16573102693858022,-9.2078125,0.837890625
llama3-8b,memit,counterfact,21054,0.0,1.0,-0.035266680121349314,0.41944219184416226,-6.84375,1.25,0.0,0.0,-0.01157895342434728,-0.031183429212099205,-2.46875,-0.9375,0.2,0.3,-0.2821626858253299,-0.1770646945253578,-3.62841796875,-1.322265625
llama3-8b,memit,counterfact,12756,0.0,1.0,-6.434978752825924e-06,0.4722351836883883,-0.1875,8.1875,1.0,1.0,0.00010137702583375851,0.0050049821231015305,1.90625,4.296875,0.9,1.0,0.0008135283276639524,0.10816355675450029,1.11875,4.4328125
llama3-8b,memit,counterfact,14633,0.0,1.0,-0.016715236198489615,0.41724558931260297,-2.4375,3.8046875,0.0,1.0,-0.004264492004794854,0.13054199194424923,-2.96875,2.43359375,0.1,0.1,-0.008361582815361663,-0.021383567318541102,-2.55,-1.909375
llama3-8b,memit,counterfact,21068,1.0,1.0,2.6693511091034924e-06,0.353540771396931,1.0,7.2734375,0.0,1.0,-0.00035084300126045066,0.8185534015011887,-3.4375,7.0654296875,0.2,0.3,-0.0021176874322986878,-0.0020160996895282946,-2.41875,-2.2125
llama3-8b,memit,counterfact,3509,0.0,1.0,-0.011701773082688039,0.33132651866797524,-2.3125,3.1875,0.0,0.5,-0.09256011821355188,0.39257285703000366,-3.01171875,0.4921875,0.0,0.7,-0.10993467413090285,-0.012077350317905319,-4.965234375,0.06914062500000001
llama3-8b,memit,counterfact,2106,0.0,1.0,-0.0001740853017338229,0.10974723496699948,-0.5625,3.296875,0.0,1.0,-0.002580255740616181,0.08299989054785681,-3.546875,4.1328125,0.0,0.0,-0.0055287948814674226,-0.006693228320368396,-2.8078125,-2.25625
llama3-8b,memit,counterfact,17265,0.0,1.0,-0.00023005567231804854,0.9803734599154348,-2.125,9.980224609375,0.0,1.0,-0.12936533385756854,0.9237438101453086,-1.75390625,6.82861328125,0.6,0.7,0.00048805517054933056,0.0015937095827316984,-0.040625,0.215625
llama3-8b,memit,genie,followed_by_6150,0.0,1.0,-0.6672860716257157,0.1945214460236684,-3.9908523559570312,1.8395328521728516,,,,,,,,,,,,
llama3-8b,memit,genie,director_229,0.0,0.0,-0.7494945758659735,-0.09865070907979351,-5.509969075520833,-1.5164388020833335,,,,,,,,,,,,
llama3-8b,memit,genie,headquarters_2162,0.0,1.0,-0.5767564619178824,0.6248525177231683,-4.020825703938802,3.8664067586263022,,,,,,,,,,,,
llama3-8b,memit,genie,field_of_work_1687,0.0,1.0,-0.0341006526874804,0.23317047354434936,-2.546875,4.0,,,,,,,,,,,,
llama3-8b,memit,genie,director_3768,0.0,1.0,-0.6045611322423383,0.003075254537249328,-2.5452378590901694,0.0066928863525390625,,,,,,,,,,,,
llama3-8b,memit,genie,occupation_2544,0.0,1.0,-0.010126043930892633,0.14263493680971565,-2.2109375,2.2998046875,,,,,,,,,,,,
llama3-8b,memit,genie,production_company_4721,0.0,1.0,-0.1382120614983752,0.26881495102137426,-3.5748443603515625,2.783528645833333,,,,,,,,,,,,
llama3-8b,memit,genie,continent_7135,0.0,0.0,-0.7534576814406175,-0.43393128896749933,-7.2176513671875,-0.9796142578125,,,,,,,,,,,,
llama3-8b,memit,genie,spouse_2997,0.0,0.0,-0.9333527176226878,-0.0914236651468871,-6.86907958984375,-1.436121622721354,,,,,,,,,,,,
llama3-8b,memit,genie,genre_3080,1.0,1.0,0.009653640304805948,0.4475645946913524,1.39453125,1.285400390625,,,,,,,,,,,,
llama3-8b,memit,genie,award_received_5077,0.0,1.0,-0.2840793522487481,0.3899971832699873,-2.5957123727509472,1.0548114198626894,,,,,,,,,,,,
llama3-8b,memit,genie,country_3694,0.0,1.0,-0.11105931145638473,0.8289203769645411,-8.4900146484375,2.8803955078125,,,,,,,,,,,,
llama3-8b,memit,genie,followed_by_3324,0.0,1.0,-0.007703584469028125,0.15210409970316782,-1.30078125,5.221183776855469,,,,,,,,,,,,
llama3-8b,memit,genie,field_of_work_100,0.0,1.0,-0.018300549298018772,0.41553185691363903,-4.6494140625,5.786336263020833,,,,,,,,,,,,
llama3-8b,memit,genie,composer_4902,0.0,1.0,-0.5606510367541708,0.06504500220272291,-4.405434926350911,0.806609789530436,,,,,,,,,,,,
llama3-8b,memit,genie,genre_4732,0.0,1.0,-0.0914633257347331,0.2493232892670233,-4.09375,3.8359375,,,,,,,,,,,,
llama3-8b,memit,genie,director_7311,0.0,1.0,-0.2780737046400567,0.22389845277954334,-3.027587890625,1.6125284830729167,,,,,,,,,,,,
llama3-8b,memit,genie,country_6584,0.0,1.0,-0.010270499360691467,0.6911572027833518,-0.560546875,3.1939697265625,,,,,,,,,,,,
llama3-8b,memit,genie,genre_4642,1.0,1.0,0.04329225481008179,0.0775946142033416,0.82421875,1.203125,,,,,,,,,,,,
llama3-8b,memit,genie,country_of_citizenship_2431,0.0,1.0,-0.22466852725257747,0.36570046917468235,-2.1260986328125,1.440185546875,,,,,,,,,,,,
llama3-8b,memit,mquake,2640,0.25,0.5,-0.0791077711580138,0.033688010241243106,-0.9416037150791717,-0.4831487204347339,,,,,,,,,,,,
llama3-8b,memit,mquake,248,0.0,1.0,-0.24377158850562614,0.5438250702146608,-2.4204457600911455,4.532140731811523,,,,,,,,,,,,
llama3-8b,memit,mquake,2121,0.0,1.0,-0.892095627346833,0.7417293067926994,-3.8631504603794644,5.0048321315220425,,,,,,,,,,,,
llama3-8b,memit,mquake,825,0.5,0.5,-0.4271053973296396,-0.24896950225896072,0.8712565104166661,1.2259114583333335,,,,,,,,,,,,
llama3-8b,memit,mquake,2014,0.6666666666666666,1.0,0.027880236356327515,0.266234447605806,5.8321111769903276,5.8913726806640625,,,,,,,,,,,,
llama3-8b,memit,mquake,713,0.0,0.5,-0.08738956575614856,0.43460407882970875,-2.0377578735351562,-1.2352218627929688,,,,,,,,,,,,
llama3-8b,memit,mquake,1872,0.0,0.0,-0.07469767928572141,-0.10812395941293607,-3.6523437500000004,-1.1486002604166667,,,,,,,,,,,,
llama3-8b,memit,mquake,562,0.5,1.0,-0.0011096652127764797,0.06343374737037784,1.2237431208292642,2.320693174997966,,,,,,,,,,,,
llama3-8b,memit,mquake,595,1.0,1.0,0.06672136636745549,0.130740320795379,3.0144500732421875,2.938446044921875,,,,,,,,,,,,
llama3-8b,memit,mquake,1554,0.0,1.0,-0.9433401421532247,0.07832625728904258,-6.13134765625,1.158203125,,,,,,,,,,,,
llama3-8b,memit,mquake,1291,0.5,1.0,0.10198741949837539,0.3265638124201566,1.0121895926339286,1.7626778738839286,,,,,,,,,,,,
llama3-8b,memit,mquake,1655,0.5,0.5,-0.12914011376876752,0.4251317252024434,-0.341217041015625,0.169525146484375,,,,,,,,,,,,
llama3-8b,memit,mquake,681,0.0,1.0,-0.10383415192858907,0.05789728884903633,-2.2623639787946432,0.3018301827566965,,,,,,,,,,,,
llama3-8b,memit,mquake,1162,0.0,1.0,-0.02293133913061797,0.07200643950006672,-1.269287109375,1.70928955078125,,,,,,,,,,,,
llama3-8b,memit,mquake,1997,0.0,1.0,-0.04835474425934938,0.9562034406667023,-2.28515625,6.051322937011719,,,,,,,,,,,,
llama3-8b,memit,mquake,2526,0.75,1.0,-0.10669931596885991,0.1063672774436107,1.5540801207224528,1.2539184570312498,,,,,,,,,,,,
llama3-8b,memit,mquake,2752,0.0,0.25,-0.02482585265431422,0.03826321866445441,-2.6387939453125,-1.6604817708333333,,,,,,,,,,,,
llama3-8b,memit,mquake,696,0.0,1.0,-0.16228237314962574,0.030331499463120283,-5.1328125,3.57958984375,,,,,,,,,,,,
llama3-8b,memit,mquake,606,0.0,1.0,-0.1563746490171586,0.8233364478966804,-5.55462646484375,2.3934326171875,,,,,,,,,,,,
llama3-8b,memit,mquake,1946,0.3333333333333333,0.3333333333333333,-0.02922467699062617,0.010934181297541756,-2.6761881510416665,-1.3982747395833333,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row272,0.0,1.0,-0.7166500690792392,0.10757754892397686,-5.451729456583658,1.1364822387695315,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row528,0.0,1.0,-0.0018631573742233726,0.0020201840180780048,-8.02734375,0.71337890625,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row137,0.0,1.0,-0.023518150088266902,0.09360428498730104,-1.2348388671875004,8.943951416015626,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row865,0.0,1.0,-0.03738161670549718,0.5635983721224905,-1.99346923828125,3.239976501464844,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row147,0.0,1.0,-0.023712569545338767,0.007042626704337768,-3.1749674479166665,1.704305013020833,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row86,0.0,1.0,-0.12899430868592576,0.19804007175307126,-5.791010076349432,1.6357699307528408,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row827,0.0,1.0,-0.04969387309255268,0.01353169184920386,-7.467447916666666,2.044270833333333,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row607,0.0,1.0,-0.11211721116218841,0.03488036577201274,-7.25,10.206705729166666,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row377,0.0,1.0,-0.06463673294331804,0.016662835856037263,-3.346354166666667,2.0441080729166665,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row454,0.0,0.0,-0.06550690907757271,-0.02929324685355685,-4.986979166666667,-0.987630208333333,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row339,0.0,1.0,-0.26295578234499645,0.04732511234403685,-2.8755859375,0.8345703124999999,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row744,0.0,0.0,-0.30803716593667924,-0.03270590323634596,-6.035797119140625,-2.2742919921875,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row639,0.0,0.0,-0.8169304519842187,-0.061273246418358816,-7.365814208984375,-1.3533121744791665,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row437,0.0,0.0,-0.46967023382743184,-0.38091861417109835,-8.931907653808594,-4.313926696777344,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row273,1.0,1.0,0.0010354960102323184,0.0410949407523194,1.23046875,1.03662109375,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row353,0.0,1.0,-0.17231455302771254,0.061225472904697126,-3.216900634765625,1.7022954305013016,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row371,0.0,1.0,-0.20696100871762638,0.1736706393882161,-4.539031982421875,5.3790283203125,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row646,0.0,1.0,-0.3263654891584401,0.1023652050019655,-3.5550458635602684,1.1918757847377235,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row129,0.0,0.0,-0.8863280835370302,-0.0029194399949247813,-9.957504272460938,-1.68194580078125,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_popular_row602,0.0,1.0,-0.3845910154712273,0.0051065903586193446,-5.0615234375,1.7303466796875,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row1779,0.0,1.0,-0.029241121142635336,0.037144014948668015,-4.109375,5.399078369140625,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row70,0.0,1.0,-0.301512127222211,0.6135983073451026,-2.3853759765625,1.9781620025634763,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row1359,0.0,1.0,-0.03663517601316896,0.06763066973175745,-5.327807617187499,5.169189453125,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row1105,0.0,1.0,-0.0025829928003694943,0.6932604192380544,-3.859375,8.8837890625,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row1751,0.0,1.0,-0.11462722608751706,0.38666282345611547,-3.118733723958333,2.3177897135416665,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row1170,0.0,1.0,-0.015179783781013933,0.15470554763778177,-1.404947916666667,2.038859049479167,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row661,0.0,0.0,-0.4292126425169494,-0.30031085029161037,-4.044270833333333,-1.8059895833333335,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row381,0.0,0.0,-0.41750596581445826,-0.32390060073149757,-6.04913330078125,-2.8929646809895835,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row317,0.0,1.0,-0.02376961978550107,0.021544966898967878,-4.120768229166666,2.495808919270833,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row250,0.0,1.0,-0.000594059462704453,0.23338036986367222,-0.85546875,11.794921875,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row455,0.0,0.0,-0.5478751081417647,-0.6063071934264264,-8.8359375,-7.90625,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row998,0.0,1.0,-0.0012562743378245998,0.007563824966415505,-0.897786458333333,8.240885416666668,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row689,0.0,1.0,-0.5097243373665233,0.1469185499614986,-3.54296875,0.449554443359375,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row787,1.0,1.0,0.004531549650680365,0.3741397213403974,0.823811848958333,3.227582295735677,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row115,0.0,1.0,-0.01571844243101024,0.2643659206850199,-0.15878513881138412,5.548479897635324,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row541,0.0,1.0,-0.15362760360202724,0.017427880515703615,-4.62104252406529,0.6180943080357144,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row1317,0.0,1.0,-0.0025603832912392908,0.018290835834547898,-1.5505208333333327,2.472233072916667,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row901,0.0,1.0,-0.08138529126321302,0.04700814680588094,-4.298095703125,3.3984375,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row436,0.0,1.0,-0.12434879694734614,0.569591683887205,-3.8203125,8.0,,,,,,,,,,,,
llama3-8b,memit,ripple,ripple_random_row834,0.0,0.0,-0.3104059687314858,-0.1490124455946834,-6.581512451171875,-1.7613525390625,,,,,,,,,,,,
llama3-8b,memit,zsre,zsre_row8097,0.0,1.0,-0.0022359041771294608,0.9536315931611374,-0.03400878906249982,4.02943229675293,1.0,1.0,0.01645018131291135,0.7460562607693055,0.3056762695312498,2.99437255859375,1.0,1.0,0.009368776723990654,0.009760338120388045,2.7218597412109373,2.7793853759765623
llama3-8b,memit,zsre,zsre_row15599,0.0,1.0,-0.027510609113931817,0.02693395060705525,-2.8125,1.390625,0.0,0.0,-0.007574431119144377,-0.006290491979366689,-2.6875,-0.4375,0.0,0.0,-3.7682860341915455e-07,-3.61255607696458e-07,-1.375,-1.4375
llama3-8b,memit,zsre,zsre_row18844,1.0,1.0,0.01285613979894712,0.3827603110124799,4.202799479166666,4.933275858561198,1.0,1.0,0.00781366804630654,0.1441027524383141,4.42578125,4.7609812418619795,1.0,1.0,0.0011123138396322116,0.001485105634795553,4.790364583333334,4.911783854166666
llama3-8b,memit,zsre,zsre_row5765,0.0,1.0,-0.3521381776349126,0.8432314248984575,-2.1022135416666665,3.63360595703125,0.0,1.0,-0.24250390666292057,0.7490781205329782,-1.8880208333333333,3.781026204427083,1.0,1.0,0.00034051992487662934,0.0004412155292100859,0.17708333333333304,0.22395833333333304
llama3-8b,memit,zsre,zsre_row13630,1.0,1.0,0.011780947987337472,0.6479155191950637,1.5849609375,1.7956466674804688,1.0,1.0,0.017097920079553117,0.6616850294273366,2.0325520833333335,1.9495620727539062,1.0,1.0,0.0016870491112626934,0.0017877097201771733,2.707682291666667,2.754557291666667
llama3-8b,memit,zsre,zsre_row14665,0.0,1.0,-0.03702849295952519,0.308762706716482,-0.453125,2.518229166666667,0.0,1.0,-0.022909746427705158,0.2813743060458981,-0.43229166666666696,2.104166666666667,0.0,0.0,-0.0013417362343923545,-0.0014915534337529373,-0.635416666666667,-0.651041666666667
llama3-8b,memit,zsre,zsre_row12754,0.0,1.0,-0.0034204556922646234,0.5724773161074656,-0.04166666666666696,2.0381673177083335,0.0,1.0,-0.0011820778568459242,0.7497326605714975,-0.04166666666666696,2.2451375325520835,1.0,1.0,0.00033349792380623494,0.0004252018564390265,0.125,0.14583333333333304
llama3-8b,memit,zsre,zsre_row8750,0.0,1.0,-0.4498887406283599,0.035194247406042725,-3.7459742228190103,0.3321940104166665,0.0,1.0,-0.35176038826638073,0.01981673260192579,-3.380444844563802,0.2649739583333335,0.0,0.0,-0.0114086441772971,-0.011044140762886276,-1.074544270833333,-1.033040364583333
llama3-8b,memit,zsre,zsre_row4307,0.0,1.0,-0.05437589121715332,0.17803566825672776,-2.7395222981770835,1.5683085123697917,0.0,1.0,-0.019857474717953124,0.10946961877790114,-1.779459635416667,1.961588541666667,1.0,1.0,1.246186769557012e-06,6.258718299755101e-06,0.05208333333333215,0.22916666666666607
llama3-8b,memit,zsre,zsre_row18406,1.0,1.0,0.004620791700732927,0.010793858563504951,2.125,3.5625,1.0,1.0,0.009006213234957495,0.02030916188497712,3.8125,5.109375,1.0,1.0,0.0034952949513431717,0.003084569557394435,9.34375,9.28125
llama3-8b,memit,zsre,zsre_row10580,0.0,1.0,-0.002023294443783648,0.015177736554508324,-3.484375,4.315755208333333,0.0,1.0,-0.007604688463563811,0.006292547625345048,-4.4453125,3.182942708333333,0.0,0.0,-9.86897122709186e-06,-9.01351273847927e-06,-0.8098958333333339,-0.7578125
llama3-8b,memit,zsre,zsre_row9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama3-8b,memit,zsre,zsre_row57,1.0,1.0,0.00010924341865383489,0.02308700331543342,0.9375,4.0,1.0,1.0,0.00010119358282299214,0.005594590278774326,2.0625,3.53125,1.0,1.0,6.442576993751882e-08,5.685554241648812e-08,0.5,0.5
llama3-8b,memit,zsre,zsre_row19060,0.0,1.0,-0.002224103557147571,0.009594224484016659,-2.365234375,1.814453125,1.0,1.0,0.0003948739462636846,0.10368893698670636,0.162109375,4.12109375,0.0,0.0,-1.38443773165627e-05,-1.3844135124627816e-05,-8.9375,-8.8125
llama3-8b,memit,zsre,zsre_row16238,0.0,1.0,-0.0021679883926768936,0.00018173992216388983,-3.642578125,0.2109375,0.0,0.0,-0.00032868409768976143,-0.00021282765368056008,-2.0,-1.125,0.0,0.0,-5.488038306638283e-06,-5.16962811899141e-06,-2.3046875,-2.1953125
llama3-8b,memit,zsre,zsre_row9297,0.0,1.0,-0.7404749207131981,0.236493940738634,-4.392350260416667,2.478296248118083,0.0,1.0,-0.16439592960563248,0.27743160238141007,-1.7956990559895833,2.9149967193603517,1.0,1.0,0.0023984303498254264,0.002480072029033115,2.276236979166666,2.3498046875
llama3-8b,memit,zsre,zsre_row15083,0.0,0.0,-0.1498821909503257,-0.085676478621702,-2.23638916015625,-0.8505916595458984,0.0,0.0,-0.19966129313615544,-0.1942518601798601,-2.33697509765625,-1.4409049579075404,0.0,0.0,-0.0015179694803718017,-0.0024060313312868477,-2.0478864397321432,-2.418701171875
llama3-8b,memit,zsre,zsre_row18879,0.0,1.0,-0.001910223467176642,0.7965672991540602,-0.13671875,4.48699951171875,0.0,1.0,-0.0019482603278432164,0.5948469482749416,-0.23046875,3.9683837890625,0.0,0.0,-9.146332216414e-06,-8.085803322747684e-06,-0.8125,-0.59375
llama3-8b,memit,zsre,zsre_row495,0.0,1.0,-0.00024390622527626716,0.31729062520507223,-0.375,4.921875,0.0,1.0,-0.0011336734901016502,0.5202162203486799,-1.3125,6.75390625,1.0,1.0,4.2929547646431206e-09,1.2946029098017668e-08,0.125,0.375
llama3-8b,memit,zsre,zsre_row14921,1.0,1.0,0.003813235229472219,0.4139810339490233,0.25390625,3.4038289388020835,1.0,1.0,0.002797618847931376,0.29740499572233847,0.224609375,3.2525634765625,1.0,1.0,0.001310338891633045,0.0013346909489482348,4.044270833333333,4.0546875
llama3-8b,remedi,counterfact,11983,0.0,0.0,-0.3746316239505429,-0.32002154862481647,-6.61328125,-4.25,0.0,0.0,-0.3081156499876838,-0.17521812056505753,-6.765625,-3.98046875,0.0,0.0,-0.20332564197756206,-0.20332564197756206,-6.94609375,-6.94609375
llama3-8b,remedi,counterfact,13602,0.0,0.0,-0.6048270399168308,-0.11511770579821598,-5.875,-1.0,0.0,0.0,-0.42188252023823114,-0.03318727099195496,-5.8779296875,-1.78125,0.0,0.0,-0.12417178924279137,-0.12417178924279137,-3.051171875,-3.051171875
llama3-8b,remedi,counterfact,15471,0.0,0.0,-0.6577832914042001,-0.8547541114164697,-4.74609375,-5.1923828125,0.0,0.0,-0.06493766939014796,-0.2246671699945162,-6.6015625,-7.21875,0.0,0.0,-0.17948917485863244,-0.17948917485863244,-6.40491943359375,-6.40491943359375
llama3-8b,remedi,counterfact,4190,0.0,1.0,-0.00024146269984900306,2.1445408316589164e-05,-4.125,12.275850929940457,0.0,1.0,-0.0070007923376300876,0.3494661029779173,-5.203125,21.779757179940457,0.2,0.2,-0.013405784783820637,-0.013405784783820637,-2.571875,-2.571875
llama3-8b,remedi,counterfact,2414,0.0,1.0,-4.509402744198303e-05,0.08208499142976577,-5.0,16.25,0.0,1.0,-0.0005632784536218009,0.0812989464075409,-5.078125,11.59375,0.0,0.0,-0.0016547944614993919,-0.0016547944614993919,-4.409375,-4.409375
llama3-8b,remedi,counterfact,11701,0.0,1.0,-0.0003491789672271867,0.14175350960463906,-0.0625,1.625,0.0,0.5,-0.020967039326617316,0.0024424398709071253,-6.1015625,-0.5625,0.4,0.4,-0.033647897097344434,-0.033647897097344434,-1.0296875,-1.0296875
llama3-8b,remedi,counterfact,16141,0.0,0.0,-0.09301222888125651,-0.09079245923948324,-10.625,-4.765625,0.0,0.5,-0.2590965865849199,-0.011662580874887068,-8.27734375,0.3359375,0.0,0.0,-0.2397069753145759,-0.2397069753145759,-11.1740966796875,-11.1740966796875
llama3-8b,remedi,counterfact,19724,0.0,0.0,-0.40081260713292205,-0.2585394692992156,-8.5234375,-6.7734375,0.5,0.5,-0.003940620367907731,-0.03203157533953123,0.0625,-0.4765625,0.2,0.2,-0.2572057075297513,-0.2572057075297513,-4.903515625,-4.903515625
llama3-8b,remedi,counterfact,12635,0.0,1.0,-0.0067370047536037345,0.23383795502883467,-8.875,13.171875,0.0,1.0,-0.042466782349592454,0.264922312088714,-6.96875,11.30859375,0.0,0.0,-0.03636163031581986,-0.03636163031581986,-9.5484375,-9.5484375
llama3-8b,remedi,counterfact,3748,0.0,1.0,-0.0025570895843583003,0.10705902078059934,-8.90625,20.791475929940457,0.0,1.0,-0.4118695888462979,0.6011986048616322,-5.7197265625,11.625,0.1,0.1,-0.14286444811814447,-0.14286444811814447,-5.02998046875,-5.02998046875
