model,method,bench,case,category,measure,phase,value
llama3-8b,memit,genie,country_13,hop_1,acc,pre,0.0
llama3-8b,memit,genie,country_13,abstract_1,success,pre,1.0
llama3-8b,memit,genie,country_13,abstract_1,diff,pre,0.39571810950808356
llama3-8b,memit,genie,country_13,abstract_1,acc,pre,1.0
llama3-8b,memit,genie,country_13,abstract_3,hit,pre,0.0
llama3-8b,memit,genie,country_13,efficacy,success,post,1.0
llama3-8b,memit,genie,country_13,efficacy,diff,post,0.9427928794315988
llama3-8b,memit,genie,country_13,efficacy,acc,post,1.0
llama3-8b,memit,genie,country_13,paraphrase_1,success,post,1.0
llama3-8b,memit,genie,country_13,paraphrase_1,diff,post,0.2546354801220517
llama3-8b,memit,genie,country_13,paraphrase_1,acc,post,0.5
llama3-8b,memit,genie,country_13,paraphrase_2,success,post,1.0
llama3-8b,memit,genie,country_13,paraphrase_2,diff,post,0.36542376751447314
llama3-8b,memit,genie,country_13,paraphrase_2,acc,post,1.0
llama3-8b,memit,genie,country_13,paraphrase_3,success,post,1.0
llama3-8b,memit,genie,country_13,paraphrase_3,diff,post,0.42555808003762013
llama3-8b,memit,genie,country_13,paraphrase_3,acc,post,1.0
llama3-8b,memit,genie,country_13,hop_1,success,post,1.0
llama3-8b,memit,genie,country_13,hop_1,diff,post,0.21961279319834204
llama3-8b,memit,genie,country_13,hop_1,acc,post,1.0
llama3-8b,memit,genie,country_13,abstract_1,success,post,1.0
llama3-8b,memit,genie,country_13,abstract_1,diff,post,0.3591942673645845
llama3-8b,memit,genie,country_13,abstract_1,acc,post,0.75
llama3-8b,memit,genie,country_13,abstract_3,hit,post,0.0
llama3-8b,memit,mquake,1,efficacy,success,pre,0.5
llama3-8b,memit,mquake,1,efficacy,diff,pre,-0.12516460852795738
llama3-8b,memit,mquake,1,efficacy,acc,pre,0.3333333333333333
llama3-8b,memit,mquake,1,single_hop,success,pre,0.5
llama3-8b,memit,mquake,1,single_hop,diff,pre,-0.12516460852795738
llama3-8b,memit,mquake,1,single_hop,acc,pre,0.3333333333333333
llama3-8b,memit,mquake,1,multihop,hit,pre,0.0
llama3-8b,memit,mquake,1,efficacy,success,post,1.0
llama3-8b,memit,mquake,1,efficacy,diff,post,0.6048299676184188
llama3-8b,memit,mquake,1,efficacy,acc,post,0.75
llama3-8b,memit,mquake,1,single_hop,success,post,1.0
llama3-8b,memit,mquake,1,single_hop,diff,post,0.6048299676184188
llama3-8b,memit,mquake,1,single_hop,acc,post,0.75
llama3-8b,memit,mquake,1,multihop,hit,post,0.0
llama3-8b,memit,mquake,2,efficacy,success,pre,0.0
llama3-8b,memit,mquake,2,efficacy,diff,pre,-0.5267057367602159
llama3-8b,memit,mquake,2,efficacy,acc,pre,0.25
llama3-8b,memit,mquake,2,single_hop,success,pre,0.5
llama3-8b,memit,mquake,2,single_hop,diff,pre,-0.16526882502839385
llama3-8b,memit,mquake,2,single_hop,acc,pre,0.625
llama3-8b,memit,mquake,2,multihop,hit,pre,0.0
llama3-8b,memit,mquake,2,efficacy,success,post,1.0
llama3-8b,memit,mquake,2,efficacy,diff,post,0.7376685628934065
llama3-8b,memit,mquake,2,efficacy,acc,post,1.0
llama3-8b,memit,mquake,2,single_hop,success,post,1.0
llama3-8b,memit,mquake,2,single_hop,diff,post,0.46403662601248996
llama3-8b,memit,mquake,2,single_hop,acc,post,1.0
llama3-8b,memit,mquake,2,multihop,hit,post,0.3333333333333333
llama3-8b,memit,mquake,3,efficacy,success,pre,0.0
llama3-8b,memit,mquake,3,efficacy,diff,pre,-0.9471558434905721
llama3-8b,memit,mquake,3,efficacy,acc,pre,0.5
llama3-8b,memit,mquake,3,single_hop,success,pre,0.5
llama3-8b,memit,mquake,3,single_hop,diff,pre,-0.44308061206966204
llama3-8b,memit,mquake,3,single_hop,acc,pre,0.25
llama3-8b,memit,mquake,3,multihop,hit,pre,0.0
llama3-8b,memit,mquake,3,efficacy,success,post,1.0
llama3-8b,memit,mquake,3,efficacy,diff,post,0.9227311386621664
llama3-8b,memit,mquake,3,efficacy,acc,post,1.0
llama3-8b,memit,mquake,3,single_hop,success,post,1.0
llama3-8b,memit,mquake,3,single_hop,diff,post,0.501136972839802
llama3-8b,memit,mquake,3,single_hop,acc,post,0.5
llama3-8b,memit,mquake,3,multihop,hit,post,0.0
llama3-8b,memit,mquake,4,efficacy,success,pre,0.0
llama3-8b,memit,mquake,4,efficacy,diff,pre,-0.09838012555666456
llama3-8b,memit,mquake,4,efficacy,acc,pre,0.6666666666666666
llama3-8b,memit,mquake,4,single_hop,success,pre,0.5
llama3-8b,memit,mquake,4,single_hop,diff,pre,-0.049114836266503516
llama3-8b,memit,mquake,4,single_hop,acc,pre,0.3333333333333333
llama3-8b,memit,mquake,4,multihop,hit,pre,0.0
llama3-8b,memit,mquake,4,efficacy,success,post,1.0
llama3-8b,memit,mquake,4,efficacy,diff,post,0.9506918979689489
llama3-8b,memit,mquake,4,efficacy,acc,post,1.0
llama3-8b,memit,mquake,4,single_hop,success,post,1.0
llama3-8b,memit,mquake,4,single_hop,diff,post,0.47543831219967997
llama3-8b,memit,mquake,4,single_hop,acc,post,0.5
llama3-8b,memit,mquake,4,multihop,hit,post,0.0
llama3-8b,memit,mquake,5,efficacy,success,pre,0.0
llama3-8b,memit,mquake,5,efficacy,diff,pre,-0.19261296640240017
llama3-8b,memit,mquake,5,efficacy,acc,pre,0.2
llama3-8b,memit,mquake,5,single_hop,success,pre,0.0
llama3-8b,memit,mquake,5,single_hop,diff,pre,-0.19261296640240017
llama3-8b,memit,mquake,5,single_hop,acc,pre,0.2
llama3-8b,memit,mquake,5,multihop,hit,pre,0.0
llama3-8b,memit,mquake,5,efficacy,success,post,1.0
llama3-8b,memit,mquake,5,efficacy,diff,post,0.6349981101775721
llama3-8b,memit,mquake,5,efficacy,acc,post,0.75
llama3-8b,memit,mquake,5,single_hop,success,post,1.0
llama3-8b,memit,mquake,5,single_hop,diff,post,0.6349981101775721
llama3-8b,memit,mquake,5,single_hop,acc,post,0.75
llama3-8b,memit,mquake,5,multihop,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row0,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row0,ripple_compositional_i,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row0,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row0,ripple_relation_specificity,hit,pre,0.7777777777777778
llama3-8b,memit,ripple,ripple_popular_row0,ripple_preservation,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row0,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row0,ripple_compositional_i,hit,post,0.5714285714285714
llama3-8b,memit,ripple,ripple_popular_row0,ripple_aliasing,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row0,ripple_relation_specificity,hit,post,0.2222222222222222
llama3-8b,memit,ripple,ripple_popular_row0,ripple_preservation,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row2,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row2,ripple_logical,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row2,ripple_compositional_i,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row2,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row2,ripple_relation_specificity,hit,pre,0.5555555555555556
llama3-8b,memit,ripple,ripple_popular_row2,ripple_preservation,hit,pre,1.0
llama3-8b,memit,ripple,ripple_popular_row2,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row2,ripple_logical,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row2,ripple_compositional_i,hit,post,0.2
llama3-8b,memit,ripple,ripple_popular_row2,ripple_aliasing,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row2,ripple_relation_specificity,hit,post,0.2222222222222222
llama3-8b,memit,ripple,ripple_popular_row2,ripple_preservation,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row4,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row4,ripple_logical,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row4,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row4,ripple_relation_specificity,hit,pre,0.3333333333333333
llama3-8b,memit,ripple,ripple_popular_row4,ripple_preservation,hit,pre,0.0
llama3-8b,memit,ripple,ripple_popular_row4,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row4,ripple_logical,hit,post,0.0
llama3-8b,memit,ripple,ripple_popular_row4,ripple_aliasing,hit,post,1.0
llama3-8b,memit,ripple,ripple_popular_row4,ripple_relation_specificity,hit,post,0.3333333333333333
llama3-8b,memit,ripple,ripple_popular_row4,ripple_preservation,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row0,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row0,ripple_logical,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row0,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row0,ripple_relation_specificity,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row0,efficacy,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row0,ripple_logical,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row0,ripple_aliasing,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row0,ripple_relation_specificity,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row1,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1,ripple_compositional_i,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1,ripple_relation_specificity,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row1,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row1,ripple_compositional_i,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row1,ripple_aliasing,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row1,ripple_relation_specificity,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row2,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row2,ripple_compositional_i,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row2,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row2,efficacy,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row2,ripple_compositional_i,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row2,ripple_aliasing,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row3,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row3,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row3,ripple_relation_specificity,hit,pre,0.25
llama3-8b,memit,ripple,ripple_random_row3,ripple_preservation,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row3,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row3,ripple_aliasing,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row3,ripple_relation_specificity,hit,post,0.25
llama3-8b,memit,ripple,ripple_random_row3,ripple_preservation,hit,post,0.0
llama3-8b,memit,ripple,ripple_random_row4,efficacy,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row4,ripple_aliasing,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row4,ripple_relation_specificity,hit,pre,0.6666666666666666
llama3-8b,memit,ripple,ripple_random_row4,ripple_preservation,hit,pre,0.0
llama3-8b,memit,ripple,ripple_random_row4,efficacy,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row4,ripple_aliasing,hit,post,1.0
llama3-8b,memit,ripple,ripple_random_row4,ripple_relation_specificity,hit,post,0.6666666666666666
llama3-8b,memit,ripple,ripple_random_row4,ripple_preservation,hit,post,1.0
llama3-8b,memit,zsre,zsre_row0,efficacy,success,pre,1.0
llama3-8b,memit,zsre,zsre_row0,efficacy,diff,pre,0.0369414045465265
llama3-8b,memit,zsre,zsre_row0,efficacy,acc,pre,0.3333333333333333
llama3-8b,memit,zsre,zsre_row0,generalisation,success,pre,1.0
llama3-8b,memit,zsre,zsre_row0,generalisation,diff,pre,0.016267404748743455
llama3-8b,memit,zsre,zsre_row0,generalisation,acc,pre,0.3333333333333333
llama3-8b,memit,zsre,zsre_row0,specificity,success,pre,0.0
llama3-8b,memit,zsre,zsre_row0,specificity,diff,pre,-0.00038704909303236695
llama3-8b,memit,zsre,zsre_row0,specificity,acc,pre,0.6666666666666666
llama3-8b,memit,zsre,zsre_row0,efficacy,success,post,1.0
llama3-8b,memit,zsre,zsre_row0,efficacy,diff,post,0.9917442759239212
llama3-8b,memit,zsre,zsre_row0,efficacy,acc,post,1.0
llama3-8b,memit,zsre,zsre_row0,generalisation,success,post,1.0
llama3-8b,memit,zsre,zsre_row0,generalisation,diff,post,0.789282572839981
llama3-8b,memit,zsre,zsre_row0,generalisation,acc,post,1.0
llama3-8b,memit,zsre,zsre_row0,specificity,success,post,0.0
llama3-8b,memit,zsre,zsre_row0,specificity,diff,post,-0.00035736278088129665
llama3-8b,memit,zsre,zsre_row0,specificity,acc,post,0.6666666666666666
llama3-8b,memit,zsre,zsre_row1,efficacy,success,pre,0.0
llama3-8b,memit,zsre,zsre_row1,efficacy,diff,pre,-0.1378009694705405
llama3-8b,memit,zsre,zsre_row1,efficacy,acc,pre,0.0
llama3-8b,memit,zsre,zsre_row1,generalisation,success,pre,0.0
llama3-8b,memit,zsre,zsre_row1,generalisation,diff,pre,-0.1258746068663492
llama3-8b,memit,zsre,zsre_row1,generalisation,acc,pre,0.0
llama3-8b,memit,zsre,zsre_row1,specificity,success,pre,0.0
llama3-8b,memit,zsre,zsre_row1,specificity,diff,pre,-0.0034145509734565573
llama3-8b,memit,zsre,zsre_row1,specificity,acc,pre,0.5
llama3-8b,memit,zsre,zsre_row1,efficacy,success,post,1.0
llama3-8b,memit,zsre,zsre_row1,efficacy,diff,post,0.9995272800594724
llama3-8b,memit,zsre,zsre_row1,efficacy,acc,post,1.0
llama3-8b,memit,zsre,zsre_row1,generalisation,success,post,1.0
llama3-8b,memit,zsre,zsre_row1,generalisation,diff,post,0.9889932706582423
llama3-8b,memit,zsre,zsre_row1,generalisation,acc,post,1.0
llama3-8b,memit,zsre,zsre_row1,specificity,success,post,0.0
llama3-8b,memit,zsre,zsre_row1,specificity,diff,post,-0.0034078460285133783
llama3-8b,memit,zsre,zsre_row1,specificity,acc,post,0.5
llama3-8b,memit,zsre,zsre_row2,efficacy,success,pre,1.0
llama3-8b,memit,zsre,zsre_row2,efficacy,diff,pre,1.208607070673092e-06
llama3-8b,memit,zsre,zsre_row2,efficacy,acc,pre,0.0
llama3-8b,memit,zsre,zsre_row2,generalisation,success,pre,0.0
llama3-8b,memit,zsre,zsre_row2,generalisation,diff,pre,-3.4509760115199677e-06
llama3-8b,memit,zsre,zsre_row2,generalisation,acc,pre,0.0
llama3-8b,memit,zsre,zsre_row2,specificity,success,pre,0.0
llama3-8b,memit,zsre,zsre_row2,specificity,diff,pre,-0.004027526213683726
llama3-8b,memit,zsre,zsre_row2,specificity,acc,pre,0.3333333333333333
llama3-8b,memit,zsre,zsre_row2,efficacy,success,post,1.0
llama3-8b,memit,zsre,zsre_row2,efficacy,diff,post,0.9836544841034367
llama3-8b,memit,zsre,zsre_row2,efficacy,acc,post,1.0
llama3-8b,memit,zsre,zsre_row2,generalisation,success,post,1.0
llama3-8b,memit,zsre,zsre_row2,generalisation,diff,post,0.6725846756043611
llama3-8b,memit,zsre,zsre_row2,generalisation,acc,post,1.0
llama3-8b,memit,zsre,zsre_row2,specificity,success,post,0.0
llama3-8b,memit,zsre,zsre_row2,specificity,diff,post,-0.0040911192688968135
llama3-8b,memit,zsre,zsre_row2,specificity,acc,post,0.3333333333333333
llama3-8b,memit,zsre,zsre_row3,efficacy,success,pre,0.0
llama3-8b,memit,zsre,zsre_row3,efficacy,diff,pre,-0.058418318212685255
llama3-8b,memit,zsre,zsre_row3,efficacy,acc,pre,0.5
llama3-8b,memit,zsre,zsre_row3,generalisation,success,pre,0.0
llama3-8b,memit,zsre,zsre_row3,generalisation,diff,pre,-0.11300777712207462
llama3-8b,memit,zsre,zsre_row3,generalisation,acc,pre,0.75
llama3-8b,memit,zsre,zsre_row3,specificity,success,pre,1.0
llama3-8b,memit,zsre,zsre_row3,specificity,diff,pre,0.0058963752025680315
llama3-8b,memit,zsre,zsre_row3,specificity,acc,pre,0.5
llama3-8b,memit,zsre,zsre_row3,efficacy,success,post,0.0
llama3-8b,memit,zsre,zsre_row3,efficacy,diff,post,-0.07588463629481733
llama3-8b,memit,zsre,zsre_row3,efficacy,acc,post,0.75
llama3-8b,memit,zsre,zsre_row3,generalisation,success,post,0.0
llama3-8b,memit,zsre,zsre_row3,generalisation,diff,post,-0.0492443827664546
llama3-8b,memit,zsre,zsre_row3,generalisation,acc,post,0.75
llama3-8b,memit,zsre,zsre_row3,specificity,success,post,1.0
llama3-8b,memit,zsre,zsre_row3,specificity,diff,post,0.0060788679105211775
llama3-8b,memit,zsre,zsre_row3,specificity,acc,post,0.5
llama3-8b,memit,zsre,zsre_row4,efficacy,success,pre,0.0
llama3-8b,memit,zsre,zsre_row4,efficacy,diff,pre,-0.14452349405602496
llama3-8b,memit,zsre,zsre_row4,efficacy,acc,pre,0.3333333333333333
llama3-8b,memit,zsre,zsre_row4,generalisation,success,pre,0.0
llama3-8b,memit,zsre,zsre_row4,generalisation,diff,pre,-0.14434793225138798
llama3-8b,memit,zsre,zsre_row4,generalisation,acc,pre,0.0
llama3-8b,memit,zsre,zsre_row4,specificity,success,pre,0.0
llama3-8b,memit,zsre,zsre_row4,specificity,diff,pre,-0.013939163292535884
llama3-8b,memit,zsre,zsre_row4,specificity,acc,pre,0.6
llama3-8b,memit,zsre,zsre_row4,efficacy,success,post,1.0
llama3-8b,memit,zsre,zsre_row4,efficacy,diff,post,0.9180850649912127
llama3-8b,memit,zsre,zsre_row4,efficacy,acc,post,1.0
llama3-8b,memit,zsre,zsre_row4,generalisation,success,post,1.0
llama3-8b,memit,zsre,zsre_row4,generalisation,diff,post,0.029924589287461584
llama3-8b,memit,zsre,zsre_row4,generalisation,acc,post,0.6666666666666666
llama3-8b,memit,zsre,zsre_row4,specificity,success,post,0.0
llama3-8b,memit,zsre,zsre_row4,specificity,diff,post,-0.013992389820899695
llama3-8b,memit,zsre,zsre_row4,specificity,acc,post,0.6
llama3-8b,remedi,counterfact,0,efficacy,success,pre,0.0
llama3-8b,remedi,counterfact,0,efficacy,diff,pre,-0.554447759264991
llama3-8b,remedi,counterfact,0,efficacy,acc,pre,0.0
llama3-8b,remedi,counterfact,0,generalisation,success,pre,0.0
llama3-8b,remedi,counterfact,0,generalisation,diff,pre,-0.017276258042719
llama3-8b,remedi,counterfact,0,generalisation,acc,pre,0.0
llama3-8b,remedi,counterfact,0,specificity,success,pre,0.0
llama3-8b,remedi,counterfact,0,specificity,diff,pre,-0.3691831430535373
llama3-8b,remedi,counterfact,0,specificity,acc,pre,0.5
llama3-8b,remedi,counterfact,0,target_close_neighbour,success,pre,1.0
llama3-8b,remedi,counterfact,0,target_close_neighbour,diff,pre,0.13501298562453548
llama3-8b,remedi,counterfact,0,target_close_neighbour,acc,pre,0.4
llama3-8b,remedi,counterfact,0,efficacy,success,post,1.0
llama3-8b,remedi,counterfact,0,efficacy,diff,post,0.9998613577961112
llama3-8b,remedi,counterfact,0,efficacy,acc,post,1.0
llama3-8b,remedi,counterfact,0,generalisation,success,post,1.0
llama3-8b,remedi,counterfact,0,generalisation,diff,post,0.36286527114813266
llama3-8b,remedi,counterfact,0,generalisation,acc,post,0.5
llama3-8b,remedi,counterfact,0,specificity,success,post,0.0
llama3-8b,remedi,counterfact,0,specificity,diff,post,-0.3691831430535373
llama3-8b,remedi,counterfact,0,specificity,acc,post,0.5
llama3-8b,remedi,counterfact,0,target_close_neighbour,success,post,1.0
llama3-8b,remedi,counterfact,0,target_close_neighbour,diff,post,0.13501298562453548
llama3-8b,remedi,counterfact,0,target_close_neighbour,acc,post,0.4
llama3-8b,remedi,counterfact,1,efficacy,success,pre,0.0
llama3-8b,remedi,counterfact,1,efficacy,diff,pre,-0.15195808065583227
llama3-8b,remedi,counterfact,1,efficacy,acc,pre,0.0
llama3-8b,remedi,counterfact,1,generalisation,success,pre,0.0
llama3-8b,remedi,counterfact,1,generalisation,diff,pre,-0.03057342970014454
llama3-8b,remedi,counterfact,1,generalisation,acc,pre,0.0
llama3-8b,remedi,counterfact,1,specificity,success,pre,0.4
llama3-8b,remedi,counterfact,1,specificity,diff,pre,-0.007853033098426339
llama3-8b,remedi,counterfact,1,specificity,acc,pre,0.0
llama3-8b,remedi,counterfact,1,target_close_neighbour,success,pre,1.0
llama3-8b,remedi,counterfact,1,target_close_neighbour,diff,pre,0.12185462705339314
llama3-8b,remedi,counterfact,1,target_close_neighbour,acc,pre,0.2
llama3-8b,remedi,counterfact,1,efficacy,success,post,1.0
llama3-8b,remedi,counterfact,1,efficacy,diff,post,0.6121700347915654
llama3-8b,remedi,counterfact,1,efficacy,acc,post,1.0
llama3-8b,remedi,counterfact,1,generalisation,success,post,1.0
llama3-8b,remedi,counterfact,1,generalisation,diff,post,0.5336438971798212
llama3-8b,remedi,counterfact,1,generalisation,acc,post,0.5
llama3-8b,remedi,counterfact,1,specificity,success,post,0.4
llama3-8b,remedi,counterfact,1,specificity,diff,post,-0.007853033098426339
llama3-8b,remedi,counterfact,1,specificity,acc,post,0.0
llama3-8b,remedi,counterfact,1,target_close_neighbour,success,post,1.0
llama3-8b,remedi,counterfact,1,target_close_neighbour,diff,post,0.12185462705339314
llama3-8b,remedi,counterfact,1,target_close_neighbour,acc,post,0.2
llama3-8b,remedi,counterfact,2,efficacy,success,pre,1.0
llama3-8b,remedi,counterfact,2,efficacy,diff,pre,2.1259822173694097e-05
llama3-8b,remedi,counterfact,2,efficacy,acc,pre,0.0
llama3-8b,remedi,counterfact,2,generalisation,success,pre,1.0
llama3-8b,remedi,counterfact,2,generalisation,diff,pre,0.041588110685158136
llama3-8b,remedi,counterfact,2,generalisation,acc,pre,0.5
llama3-8b,remedi,counterfact,2,specificity,success,pre,0.6
llama3-8b,remedi,counterfact,2,specificity,diff,pre,-0.016179983789135374
llama3-8b,remedi,counterfact,2,specificity,acc,pre,0.2
llama3-8b,remedi,counterfact,2,target_close_neighbour,success,pre,1.0
llama3-8b,remedi,counterfact,2,target_close_neighbour,diff,pre,0.11117857836485087
llama3-8b,remedi,counterfact,2,target_close_neighbour,acc,pre,0.6
llama3-8b,remedi,counterfact,2,efficacy,success,post,1.0
llama3-8b,remedi,counterfact,2,efficacy,diff,post,0.8501570517764505
llama3-8b,remedi,counterfact,2,efficacy,acc,post,1.0
llama3-8b,remedi,counterfact,2,generalisation,success,post,1.0
llama3-8b,remedi,counterfact,2,generalisation,diff,post,0.33463790726983217
llama3-8b,remedi,counterfact,2,generalisation,acc,post,0.5
llama3-8b,remedi,counterfact,2,specificity,success,post,0.6
llama3-8b,remedi,counterfact,2,specificity,diff,post,-0.016179983789135374
llama3-8b,remedi,counterfact,2,specificity,acc,post,0.2
llama3-8b,remedi,counterfact,2,target_close_neighbour,success,post,1.0
llama3-8b,remedi,counterfact,2,target_close_neighbour,diff,post,0.11117857836485087
llama3-8b,remedi,counterfact,2,target_close_neighbour,acc,post,0.6
llama3-8b,remedi,counterfact,3,efficacy,success,pre,0.0
llama3-8b,remedi,counterfact,3,efficacy,diff,pre,-0.1697459130973153
llama3-8b,remedi,counterfact,3,efficacy,acc,pre,0.0
llama3-8b,remedi,counterfact,3,generalisation,success,pre,0.0
llama3-8b,remedi,counterfact,3,generalisation,diff,pre,-0.13498591406009813
llama3-8b,remedi,counterfact,3,generalisation,acc,pre,0.0
llama3-8b,remedi,counterfact,3,specificity,success,pre,0.3
llama3-8b,remedi,counterfact,3,specificity,diff,pre,-0.03252874393447408
llama3-8b,remedi,counterfact,3,specificity,acc,pre,0.0
llama3-8b,remedi,counterfact,3,target_close_neighbour,success,pre,1.0
llama3-8b,remedi,counterfact,3,target_close_neighbour,diff,pre,0.1456747153974075
llama3-8b,remedi,counterfact,3,target_close_neighbour,acc,pre,0.1
llama3-8b,remedi,counterfact,3,efficacy,success,post,1.0
llama3-8b,remedi,counterfact,3,efficacy,diff,post,0.852580198894072
llama3-8b,remedi,counterfact,3,efficacy,acc,post,1.0
llama3-8b,remedi,counterfact,3,generalisation,success,post,1.0
llama3-8b,remedi,counterfact,3,generalisation,diff,post,0.6287681985835266
llama3-8b,remedi,counterfact,3,generalisation,acc,post,1.0
llama3-8b,remedi,counterfact,3,specificity,success,post,0.3
llama3-8b,remedi,counterfact,3,specificity,diff,post,-0.03252874393447408
llama3-8b,remedi,counterfact,3,specificity,acc,post,0.0
llama3-8b,remedi,counterfact,3,target_close_neighbour,success,post,1.0
llama3-8b,remedi,counterfact,3,target_close_neighbour,diff,post,0.1456747153974075
llama3-8b,remedi,counterfact,3,target_close_neighbour,acc,post,0.1
llama3-8b,remedi,counterfact,4,efficacy,success,pre,0.0
llama3-8b,remedi,counterfact,4,efficacy,diff,pre,-2.2771917746545605e-05
llama3-8b,remedi,counterfact,4,efficacy,acc,pre,0.0
llama3-8b,remedi,counterfact,4,generalisation,success,pre,0.0
llama3-8b,remedi,counterfact,4,generalisation,diff,pre,-1.0676113748920616e-05
llama3-8b,remedi,counterfact,4,generalisation,acc,pre,0.0
llama3-8b,remedi,counterfact,4,specificity,success,pre,0.2
llama3-8b,remedi,counterfact,4,specificity,diff,pre,-0.00018899709688531834
llama3-8b,remedi,counterfact,4,specificity,acc,pre,0.0
llama3-8b,remedi,counterfact,4,target_close_neighbour,success,pre,0.9
llama3-8b,remedi,counterfact,4,target_close_neighbour,diff,pre,0.001214846095154634
llama3-8b,remedi,counterfact,4,target_close_neighbour,acc,pre,0.0
llama3-8b,remedi,counterfact,4,efficacy,success,post,1.0
llama3-8b,remedi,counterfact,4,efficacy,diff,post,0.45063300308530563
llama3-8b,remedi,counterfact,4,efficacy,acc,post,1.0
llama3-8b,remedi,counterfact,4,generalisation,success,post,1.0
llama3-8b,remedi,counterfact,4,generalisation,diff,post,0.5100617935451082
llama3-8b,remedi,counterfact,4,generalisation,acc,post,1.0
llama3-8b,remedi,counterfact,4,specificity,success,post,0.2
llama3-8b,remedi,counterfact,4,specificity,diff,post,-0.00018899709688531834
llama3-8b,remedi,counterfact,4,specificity,acc,post,0.0
llama3-8b,remedi,counterfact,4,target_close_neighbour,success,post,0.9
llama3-8b,remedi,counterfact,4,target_close_neighbour,diff,post,0.001214846095154634
llama3-8b,remedi,counterfact,4,target_close_neighbour,acc,post,0.0
llama3-8b,remedi,genie,composer_2,efficacy,success,pre,0.0
llama3-8b,remedi,genie,composer_2,efficacy,diff,pre,-0.320825650779981
llama3-8b,remedi,genie,composer_2,efficacy,acc,pre,0.0
llama3-8b,remedi,genie,composer_2,paraphrase_1,success,pre,0.0
llama3-8b,remedi,genie,composer_2,paraphrase_1,diff,pre,-0.8570532791137904
llama3-8b,remedi,genie,composer_2,paraphrase_1,acc,pre,0.0
llama3-8b,remedi,genie,composer_2,paraphrase_2,success,pre,0.0
llama3-8b,remedi,genie,composer_2,paraphrase_2,diff,pre,-0.7712498457232887
llama3-8b,remedi,genie,composer_2,paraphrase_2,acc,pre,0.0
llama3-8b,remedi,genie,composer_2,paraphrase_3,success,pre,0.0
llama3-8b,remedi,genie,composer_2,paraphrase_3,diff,pre,-0.7864061245154296
llama3-8b,remedi,genie,composer_2,paraphrase_3,acc,pre,0.0
